,distance,name,review_count,rating,latitude,longitude,category
17,225.466509344213,Laughter Lounge,16,3.5,53.348279,-6.254662,Pubs
18,231.98969094934387,The Piper's Corner,7,5.0,53.348279,-6.254662,Pubs
19,239.54361486270568,River Bar,31,3.5,53.348279,-6.254662,Lounges
0,41.94093123095181,White Moose Cafe,66,3.5,53.35893,-6.280337,Cafes
1,261.96585750379177,Teo's Take Away Cabra,1,5.0,53.35893,-6.280337,Fast Food
2,273.9140787431493,Domino's Pizza,7,2.5,53.35893,-6.280337,Pizza
3,279.14014955833136,Hanlon's,5,4.0,53.35893,-6.280337,Pubs
4,373.9812747251835,Rainbow Take Away,3,4.0,53.35893,-6.280337,Fast Food
5,427.52771614910864,Subway,1,4.0,53.35893,-6.280337,Sandwiches
6,440.8454564689402,Phibsboro House,1,4.0,53.35893,-6.280337,Pubs
7,459.2660827139358,Antonio's Takeaways,2,2.5,53.35893,-6.280337,American (Traditional)
8,466.6310726804961,Coffee Addiction,4,3.5,53.35893,-6.280337,Coffee & Tea
9,473.4718495340142,Pizza Max Cabra,9,3.0,53.35893,-6.280337,Pizza
10,483.9415465330354,Camile Phibsborough,22,3.5,53.35893,-6.280337,Thai
11,485.30002496887215,The Back Page,23,4.5,53.35893,-6.280337,Pubs
12,491.34871184723295,Tani Japanese Restaurant,1,4.0,53.35893,-6.280337,Japanese
13,492.4221479767516,Four Star Pizza,5,2.5,53.35893,-6.280337,Pizza
14,504.5235703497283,Clarke's Home Bakery,12,4.0,53.35893,-6.280337,Bakeries
15,508.78482481857856,Kung Fu Buffet,9,2.5,53.35893,-6.280337,Chinese
16,510.40826541202875,McGowans of Phibsboro,25,3.5,53.35893,-6.280337,Dance Clubs
17,525.9056875745183,Pearl River Chinese Takeaway,2,4.5,53.35893,-6.280337,Fast Food
18,538.9815675043599,Bohemian House,1,4.0,53.35893,-6.280337,Pubs
19,547.7503296487571,Kennedy's Coffee Shop,1,4.0,53.35893,-6.280337,Cafes
0,17.818959368989237,Milano,51,3.0,53.344115,-6.237153,Italian
1,45.281510769563745,Herbstreet,167,4.0,53.344115,-6.237153,Cafes
2,59.91678613234503,Vertigo Bar,5,2.5,53.344115,-6.237153,Lounges
3,79.24220962198189,Nutbutter,11,4.5,53.344115,-6.237153,Wine Bars
4,99.68479947544989,Café Bar H,23,3.5,53.344115,-6.237153,Wine Bars
5,103.22261819483866,Mackenzie's,8,4.0,53.344115,-6.237153,Pizza
6,106.91316284297798,The Marker Hotel,81,4.0,53.344115,-6.237153,Hotels & Travel
7,107.48428607015926,Lolly and Cooks,30,4.0,53.344115,-6.237153,Breakfast & Brunch
8,109.7438051087679,HQ Restaurant and Wine Bar,41,3.0,53.344115,-6.237153,Gastropubs
9,129.30244239201053,The Brasserie,7,4.0,53.344115,-6.237153,Brasseries
10,142.59038988215738,Charlotte Quay,18,4.5,53.344115,-6.237153,Cocktail Bars
11,179.46871542008256,Il Valentino Bakery & Cafe,65,4.0,53.344115,-6.237153,Bakeries
12,186.13526986749574,Crystal Boat,24,2.5,53.344115,-6.237153,Chinese
13,190.91708656463192,À Table Café,1,4.0,53.344115,-6.237153,Coffee & Tea
14,201.14802632592665,Pause Café,3,3.5,53.344115,-6.237153,Cafes
15,215.63020647028083,Waterways Visitor Centre,2,3.0,53.344115,-6.237153,Visitor Centers
16,244.31404714152154,Dice Bar,55,4.0,53.344115,-6.237153,Pubs
17,282.5686203352837,Stir Restaurant,6,1.5,53.344115,-6.237153,Modern European
18,287.2955014282619,Mc Evoys,1,3.0,53.344115,-6.237153,Pubs
19,292.0906718786049,Cafe Sora,6,4.5,53.344115,-6.237153,Cafes
0,77.03593487755573,The Lab,1,5.0,53.343893,-6.280531,Pizza
1,89.69799475301575,Arthur's Pub,82,4.0,53.343893,-6.280531,Bars
2,102.22121739693895,Oh! Rourkes,7,4.5,53.343893,-6.280531,Coffee & Tea
3,103.02845105155512,Luncheonette,7,4.5,53.343893,-6.280531,Cafes
4,131.69520589339496,The Clock,4,4.5,53.343893,-6.280531,Pubs
5,162.6260038030047,Bakers Bar & Restaurant,18,4.0,53.343893,-6.280531,Pubs
6,193.3020897481261,Vincenzo's Pizzeria,8,3.5,53.343893,-6.280531,Pizza
7,207.11962363359834,Fountain Bar,2,3.5,53.343893,-6.280531,Pubs
8,245.200559943237,Container Coffee,4,5.0,53.343893,-6.280531,Cafes
9,247.7867880777286,The Fryery,12,4.0,53.343893,-6.280531,Fish & Chips
10,248.19607654940557,Pifko,26,4.0,53.343893,-6.280531,Pubs
11,255.40504289487308,Tom Kennedy's,5,4.0,53.343893,-6.280531,Pubs
12,257.28294113692306,Thomas House,30,4.5,53.343893,-6.280531,Music Venues
13,267.9059866155059,Dragon Inn,6,2.5,53.343893,-6.280531,Fast Food
14,272.2943043108156,Lark Inn,2,5.0,53.343893,-6.280531,Pubs
15,277.17105477404164,Bounceback Cafe,1,5.0,53.343893,-6.280531,Tex-Mex
16,277.17105477404164,Belly Bites Cafe,3,3.5,53.343893,-6.280531,Mexican
17,281.7714457851204,Curry & Kebab,14,4.0,53.343893,-6.280531,Indian
18,288.8374588959706,Coke Lane Pizza @ Lucky's,2,4.0,53.343893,-6.280531,Pizza
19,291.78139220595233,Lucky's,3,4.5,53.343893,-6.280531,Bars
0,16.715695529841174,Zupa,1,3.0,53.347477,-6.28525,Food Stands
1,16.715695529841174,Mamma Mia,2,3.0,53.347477,-6.28525,Italian
2,16.715695529841174,Antalya,1,3.0,53.347477,-6.28525,Fast Food
3,94.79048205321673,Brambles Deli Café,2,3.5,53.347477,-6.28525,Cafes
4,97.96609923350056,Big's Bar,2,4.5,53.347477,-6.28525,Bars
5,186.15115788591405,Wuff,120,4.5,53.347477,-6.28525,Breakfast & Brunch
6,212.9194479528638,Adriano's Take Away & Pizzeria,2,4.5,53.347477,-6.28525,Fast Food
7,219.51139142898225,Fish Shop,33,5.0,53.347477,-6.28525,Fish & Chips
8,259.622674931605,Phx Bistro,53,4.5,53.347477,-6.28525,Irish
9,329.29154727365346,Sorrento,10,4.0,53.347477,-6.28525,Fast Food
10,331.283180410847,J McGettigan,1,1.0,53.347477,-6.28525,Pubs
11,334.61323691830154,Token,20,4.5,53.347477,-6.28525,Bars
12,348.06497335473176,Chesterfields Restaurant,8,4.5,53.347477,-6.28525,Irish
13,351.33866841511326,Frank Ryan & Son,19,4.0,53.347477,-6.28525,Pubs
14,353.5608028450981,Frank Ryan's,1,5.0,53.347477,-6.28525,Bars
15,366.412570611613,Iveagh Bar,16,3.5,53.347477,-6.28525,Bars
16,376.59275813181745,Pifko,26,4.0,53.347477,-6.28525,Pubs
17,382.0123856574761,Frank Ryan's Bar,1,3.0,53.347477,-6.28525,Bars
18,383.6000953109667,Waterfront Newsagent & Deli,1,4.0,53.347477,-6.28525,Newspapers & Magazines
19,387.32725149308396,The Belfry,1,4.0,53.347477,-6.28525,Pubs
0,283.5766401155653,Rose Garden Chinese,3,2.0,53.339005,-6.300217,Chinese
1,283.7599120869832,The Bird Flanagan,4,4.0,53.339005,-6.300217,Pubs
2,331.4114915918174,La Boulangerie,2,4.0,53.339005,-6.300217,Coffee & Tea
3,350.96515442777905,Amber Grill,3,4.5,53.339005,-6.300217,Fish & Chips
4,369.3429099354255,Old Royal Oak,5,4.0,53.339005,-6.300217,Pubs
5,381.1028904316246,Keng Seng Chinese Take Away,1,3.0,53.339005,-6.300217,Fast Food
6,435.13874137709234,Itsa,4,3.5,53.339005,-6.300217,Sandwiches
7,510.50944796738816,Insomnia Coffee Company,5,2.0,53.339005,-6.300217,Sandwiches
8,516.4978000426494,Union8,48,4.0,53.339005,-6.300217,Modern European
9,520.6806201884087,Newland Takeaway,3,3.5,53.339005,-6.300217,Fast Food
10,537.6358640858839,Michael Kennys,1,4.0,53.339005,-6.300217,Pubs
11,572.6888391533564,La Dolce Vita,39,4.0,53.339005,-6.300217,Italian
12,581.3173240429483,The Patriot Inn,35,3.5,53.339005,-6.300217,Irish Pub
13,627.6533711184585,Stephanie's Cafe,2,3.5,53.339005,-6.300217,Diners
14,657.985019701821,Broyage,3,3.5,53.339005,-6.300217,American (New)
15,694.3305284953605,HSQ Cafe,3,3.5,53.339005,-6.300217,Cafes
16,703.634820881337,Insomnia,1,4.0,53.339005,-6.300217,Patisserie/Cake Shop
17,732.7472891840903,Rialto Take-Away,2,2.5,53.339005,-6.300217,Fast Food
18,749.5986044317594,Good Luck Chinese Take Away,4,3.5,53.339005,-6.300217,Fast Food
19,752.6719029710393,LimeTree Cafe,42,4.0,53.339005,-6.300217,Cafes
0,45.62310353424403,Pause Café,3,3.5,53.344153,-6.233451,Cafes
1,109.53818181717008,Mc Evoys,1,3.0,53.344153,-6.233451,Pubs
2,145.5221404040586,Mackenzie's,8,4.0,53.344153,-6.233451,Pizza
3,158.18666373791632,Cafe Sora,6,4.5,53.344153,-6.233451,Cafes
4,174.1303401443416,Dice Bar,55,4.0,53.344153,-6.233451,Pubs
5,244.66768272575376,Milano,51,3.0,53.344153,-6.233451,Italian
6,265.32549226009473,Vertigo Bar,5,2.5,53.344153,-6.233451,Lounges
7,273.2490079619532,Charlotte Quay,18,4.5,53.344153,-6.233451,Cocktail Bars
8,286.5222956953323,Herbstreet,167,4.0,53.344153,-6.233451,Cafes
9,311.06248620566754,Nutbutter,11,4.5,53.344153,-6.233451,Wine Bars
10,312.93416194693214,Basil,22,4.5,53.344153,-6.233451,Food Trucks
11,338.4810925217836,Lolly and Cooks,30,4.0,53.344153,-6.233451,Breakfast & Brunch
12,343.1786210583211,Café Bar H,23,3.5,53.344153,-6.233451,Wine Bars
13,352.6205182985833,The Marker Hotel,81,4.0,53.344153,-6.233451,Hotels & Travel
14,355.51854710300853,HQ Restaurant and Wine Bar,41,3.0,53.344153,-6.233451,Gastropubs
15,365.16386924508174,The Mayson,2,3.5,53.344153,-6.233451,Bars
16,368.93285664673033,The Brasserie,7,4.0,53.344153,-6.233451,Brasseries
17,373.6185021645316,À Table Café,1,4.0,53.344153,-6.233451,Coffee & Tea
18,392.78867557602155,Il Valentino Bakery & Cafe,65,4.0,53.344153,-6.233451,Bakeries
19,394.3184087017284,Crystal Boat,24,2.5,53.344153,-6.233451,Chinese
0,8.592625764946996,Terrace Cafe,2,3.5,53.334295,-6.258503,Coffee & Tea
1,80.79473209037403,Alfie Byrne's,43,4.0,53.334295,-6.258503,Pubs
2,91.0982555677344,Lemuel's,5,5.0,53.334295,-6.258503,Cocktail Bars
3,119.15848361603011,The Coburg Brasserie,1,5.0,53.334295,-6.258503,Irish
4,132.40247029052978,Harcourt Street Food Market,5,4.0,53.334295,-6.258503,Food Stands
5,192.27075797301043,The Farm,3,3.5,53.334295,-6.258503,Modern European
6,197.8831230838709,Gerards Deli & Sandwich Bar,1,3.0,53.334295,-6.258503,Delis
7,200.81410370997685,Chapter & Verse,3,3.5,53.334295,-6.258503,Convenience Stores
8,204.72871749154135,O'Brien's Irish Sandwich Bar,2,3.0,53.334295,-6.258503,Coffee & Tea
9,218.49597856176507,Check 22,2,4.5,53.334295,-6.258503,Cafes
10,219.03691161955464,Darby O'Gills,3,2.5,53.334295,-6.258503,Pubs
11,222.59846650563122,Hartigan's,11,3.0,53.334295,-6.258503,Pubs
12,226.11965880430222,Emer's Kitchen,8,4.5,53.334295,-6.258503,Cafes
13,226.31112565396066,House,58,4.0,53.334295,-6.258503,Bars
14,232.1944212728041,East Side Tavern,19,3.0,53.334295,-6.258503,Gastropubs
15,234.86976188684895,Kobra Bar & Restaurant,4,3.0,53.334295,-6.258503,Modern European
16,248.51440850959563,Zambrero,13,3.0,53.334295,-6.258503,Mexican
17,259.4545185867214,PEACOCKGREEN & CO.,9,4.0,53.334295,-6.258503,Cafes
18,259.57031197730686,Peacock Green & Co,24,4.0,53.334295,-6.258503,Cafes
19,259.6331870294458,Cocu,19,4.5,53.334295,-6.258503,Salad
0,81.12240896256628,V'n V,3,4.0,53.340803,-6.267732,French
1,122.9087573281459,Luciano's,2,2.5,53.340803,-6.267732,Fish & Chips
2,137.9191813742702,Chimac,8,4.5,53.340803,-6.267732,Chicken Wings
3,141.87565445813073,Darwins,74,4.0,53.340803,-6.267732,Steakhouses
4,153.28253032182536,Snax In The City,4,3.5,53.340803,-6.267732,Coffee & Tea
5,156.3943202395721,Wolf & Spoon,13,4.0,53.340803,-6.267732,Coffee & Tea
6,156.52579261236548,Govinda's,40,4.0,53.340803,-6.267732,Vegetarian
7,159.02782865593625,Lucky Tortoise,5,3.5,53.340803,-6.267732,Dim Sum
8,159.11525760180072,Bow Lane,49,4.0,53.340803,-6.267732,Cocktail Bars
9,159.5243485480235,Uno Mas,10,4.5,53.340803,-6.267732,Wine Bars
10,159.605781527009,Scoop Dessert Parlour,5,4.0,53.340803,-6.267732,Desserts
11,163.7465261534249,Fogo's,1,4.0,53.340803,-6.267732,Pizza
12,167.21323768701834,Silk Road Cafe,27,4.0,53.340803,-6.267732,Mediterranean
13,177.71497192948468,Capitol Lounge,52,3.0,53.340803,-6.267732,Pubs
14,183.63967408420584,Peckish,2,2.5,53.340803,-6.267732,Delis
15,183.63967408420584,Momo's,5,2.5,53.340803,-6.267732,Fast Food
16,190.3721609449041,The Swan Bar,18,4.5,53.340803,-6.267732,Pubs
17,197.7016089144729,The Blossom Tree Cafe,1,4.0,53.340803,-6.267732,Irish
18,200.89752859861343,The Long Hall,92,4.5,53.340803,-6.267732,Pubs
19,204.97196445456646,SISU Izakaya,1,3.0,53.340803,-6.267732,Japanese
0,53.53586193485256,Alper Turkish Restaurant,1,1.0,53.351464,-6.255265,
1,69.54493867456476,Ned Keenan's Irish Music Bar,1,4.0,53.351464,-6.255265,
2,78.10412047986107,Polski Sklep,2,4.0,53.351464,-6.255265,
3,79.9609898656958,Istanbull Kebab & Pizza,4,2.5,53.351464,-6.255265,
4,97.2260943115113,Le Bon Crubeen,64,4.0,53.351464,-6.255265,
5,98.04728907163363,Celt Pub,115,4.5,53.351464,-6.255265,
6,102.90713812556892,Durban House,2,3.0,53.351464,-6.255265,
7,111.14658472443587,Brasilia Cafe,1,5.0,53.351464,-6.255265,
8,149.71032996724804,The Wooden Whisk,62,4.5,53.351464,-6.255265,
9,156.11003944731738,Italian Connection,22,2.5,53.351464,-6.255265,
10,160.09586946628716,Burger Hut,2,3.0,53.351464,-6.255265,
11,162.71396489963936,Nikala,1,5.0,53.351464,-6.255265,
12,166.0778458816591,SeventyFour,1,1.0,53.351464,-6.255265,
13,169.72359245129,Georgian Bbq,3,2.0,53.351464,-6.255265,
14,170.48226437324945,Toto' Ristorante Italiano,15,3.5,53.351464,-6.255265,
15,180.44713647537583,Mama Pizza,4,4.0,53.351464,-6.255265,
16,183.28844356651632,Rasher's,4,4.0,53.351464,-6.255265,
17,188.1267896494742,Eatokyo Asian Street Food,4,4.5,53.351464,-6.255265,
18,197.40551493450718,Art Cafe Dublin,21,4.5,53.351464,-6.255265,
19,198.1794644928865,101 Talbot Restaurant,49,4.0,53.351464,-6.255265,
0,84.48742305707052,Canal Boat Restaurant,2,2.5,53.333653,-6.248345,Irish
1,107.11530331480114,La Peniche,13,3.0,53.333653,-6.248345,French
2,142.03189761688776,Chopped,1,4.0,53.333653,-6.248345,Salad
3,144.98754437507253,Boojum,2,3.0,53.333653,-6.248345,Mexican
4,169.6488167144107,Keshk Cafe & Restaurant,49,4.5,53.333653,-6.248345,Mediterranean
5,183.58205063401186,Beshoff Bros,30,3.5,53.333653,-6.248345,Fish & Chips
6,190.36475705663332,Kanum,48,3.5,53.333653,-6.248345,Thai
7,196.01728589042844,The Wellington,11,3.5,53.333653,-6.248345,Pubs
8,210.88249982219966,Kerala Kitchen,30,4.5,53.333653,-6.248345,Indian
9,224.37205832980862,Milano,35,3.5,53.333653,-6.248345,Italian
10,226.68647810081816,Cocu,25,4.0,53.333653,-6.248345,Gluten-Free
11,233.9996318470961,Bloom Brasserie,44,4.5,53.333653,-6.248345,Brasseries
12,236.65441749785876,Bagel Factory,4,3.5,53.333653,-6.248345,Sandwiches
13,237.73692553549824,Insomnia,5,3.5,53.333653,-6.248345,Coffee & Tea
14,238.3044018761767,Chai Yo Restaurant,47,4.0,53.333653,-6.248345,Chinese
15,242.98279494577247,O'Briens Sandwich Café,8,2.5,53.333653,-6.248345,Sandwiches
16,244.83528228475822,Zakura Izakaya,18,3.5,53.333653,-6.248345,Japanese
17,244.95184826563477,Cavern on Baggot Street,19,4.5,53.333653,-6.248345,Wine Bars
18,246.776032810913,No. 8,3,3.5,53.333653,-6.248345,Newspapers & Magazines
19,249.2153015408927,Burger King,5,3.0,53.333653,-6.248345,Fast Food
0,17.390365294454654,Thomas House,30,4.5,53.343105,-6.277167,Music Venues
1,30.009640161019806,Dragon Inn,6,2.5,53.343105,-6.277167,Fast Food
2,42.46165417016538,Bounceback Cafe,1,5.0,53.343105,-6.277167,Tex-Mex
3,42.46165417016538,Belly Bites Cafe,3,3.5,53.343105,-6.277167,Mexican
4,45.04681769582984,Tom Kennedy's,5,4.0,53.343105,-6.277167,Pubs
5,46.836167330133506,Curry & Kebab,14,4.0,53.343105,-6.277167,Indian
6,59.55058945236283,Piedescalso,3,3.0,53.343105,-6.277167,Cafes
7,71.80711814521233,P Borza,1,2.0,53.343105,-6.277167,Fish & Chips
8,77.07937813735707,Caffe Noto,23,3.5,53.343105,-6.277167,Coffee & Tea
9,87.40522465827904,Vincenzo's Pizzeria,8,3.5,53.343105,-6.277167,Pizza
10,130.06666319901876,Bakers Bar & Restaurant,18,4.0,53.343105,-6.277167,Pubs
11,134.7206230308604,The Clock,4,4.5,53.343105,-6.277167,Pubs
12,136.86568898714629,Luncheonette,7,4.5,53.343105,-6.277167,Cafes
13,145.12574864071235,Drop Dead Twice,4,4.5,53.343105,-6.277167,Cocktail Bars
14,149.28422103027526,The Riddler,24,4.5,53.343105,-6.277167,Irish
15,157.78118571762704,Tivoli Backstage,2,4.5,53.343105,-6.277167,Pubs
16,169.95111901615124,Fountain Bar,2,3.5,53.343105,-6.277167,Pubs
17,182.13282976967218,Lark Inn,2,5.0,53.343105,-6.277167,Pubs
18,192.05943621909717,Coke Lane Pizza @ Lucky's,2,4.0,53.343105,-6.277167,Pizza
19,196.39979148833746,Lucky's,3,4.5,53.343105,-6.277167,Bars
0,82.97042407390663,Lolly And Cooks,1,4.0,53.341428,-6.24672,Cafes
1,108.52831362621741,Mizzoni Pizza and Pasta,8,2.0,53.341428,-6.24672,Pizza
2,112.77350733660344,Probus Wines & Spirits Dublin,25,4.5,53.341428,-6.24672,"Beer, Wine & Spirits"
3,120.2742441971027,Musashi,6,4.0,53.341428,-6.24672,Japanese
4,125.49168307294767,Di Bella Cafe,1,4.0,53.341428,-6.24672,Italian
5,143.2155512792273,The Square Ball,11,4.0,53.341428,-6.24672,Pubs
6,196.64693621885334,The Ginger Man,88,4.0,53.341428,-6.24672,Pubs
7,216.4721523682048,The Pig & Heifer,23,4.0,53.341428,-6.24672,Delis
8,225.576590270833,Fudi,6,3.0,53.341428,-6.24672,Salad
9,229.52087652177158,Bon Espresso & News,1,4.0,53.341428,-6.24672,Cafes
10,235.6660653675448,Sprout & Co,5,5.0,53.341428,-6.24672,Salad
11,241.0059949580197,Arabica Coffee House,7,3.5,53.341428,-6.24672,Cafes
12,245.26441832151943,Lido Café,10,3.0,53.341428,-6.24672,Fast Food
13,246.52293065150027,BG Cafe & Deli,6,4.5,53.341428,-6.24672,Cafes
14,247.8137392615061,Westland Cafe,1,1.0,53.341428,-6.24672,Cafes
15,250.18792309976507,Subway,6,2.0,53.341428,-6.24672,Sandwiches
16,251.94966394959962,Padraig Pearse,2,2.0,53.341428,-6.24672,Pubs
17,252.34301721948046,Gertrude,6,4.5,53.341428,-6.24672,Wine Bars
18,257.18361837213416,Rhubarb Cafe,1,4.0,53.341428,-6.24672,Cafes
19,261.327004385488,Il Caffè di Napoli,66,4.0,53.341428,-6.24672,Coffee & Tea
0,182.44594541069972,McGrattan's In The Lane,36,4.0,53.338614,-6.248606,Pubs
1,188.21063196042422,Bon Espresso & News,1,4.0,53.338614,-6.248606,Cafes
2,191.15600707132592,Fudi,6,3.0,53.338614,-6.248606,Salad
3,198.10244889740346,Inn on the Green,2,3.5,53.338614,-6.248606,Bars
4,201.97122191618087,Sprout & Co,5,5.0,53.338614,-6.248606,Salad
5,204.90057616390197,Rhubarb Cafe,1,4.0,53.338614,-6.248606,Cafes
6,213.2787886361882,Cafe Sol,7,3.5,53.338614,-6.248606,Coffee & Tea
7,215.03181743685914,Ismael Kebab,3,2.5,53.338614,-6.248606,Kebab
8,223.32910902195303,Pablo Picante,68,3.5,53.338614,-6.248606,Mexican
9,228.42645164880116,FX Buckley,80,4.5,53.338614,-6.248606,Steakhouses
10,230.3569535207668,Rhubarb Cafe,4,2.5,53.338614,-6.248606,Coffee & Tea
11,235.23411921470924,Café Coco,1,3.0,53.338614,-6.248606,Delis
12,240.8120473444369,Voilà,19,4.5,53.338614,-6.248606,Breakfast & Brunch
13,244.81029273579924,Chez Max,54,4.0,53.338614,-6.248606,French
14,250.20795846586984,Fig & Barrow,4,2.5,53.338614,-6.248606,Breakfast & Brunch
15,251.78760574939938,Matt The Thresher,149,4.0,53.338614,-6.248606,Seafood
16,253.07890065201263,Chopped,30,3.5,53.338614,-6.248606,Salad
17,259.3892470838952,Eathos,3,4.5,53.338614,-6.248606,Patisserie/Cake Shop
18,259.44733796582074,Rhubarb Cafe,5,2.5,53.338614,-6.248606,Coffee & Tea
19,260.07731089306253,O'Briens Sandwich Café,4,3.5,53.338614,-6.248606,Sandwiches
0,33.74671983952199,Basil,22,4.5,53.341833,-6.231291,Food Trucks
1,193.27909766890352,Mc Evoys,1,3.0,53.341833,-6.231291,Pubs
2,228.6405426238165,The Oarsman,22,4.0,53.341833,-6.231291,Pubs
3,230.9253582923229,Mellon's,3,4.5,53.341833,-6.231291,Cafes
4,252.49470611816213,The Yacht,6,4.5,53.341833,-6.231291,Pubs
5,258.6904166764247,Ferrari Take-Away,6,4.0,53.341833,-6.231291,Fish & Chips
6,325.70013384377717,Pause Café,3,3.5,53.341833,-6.231291,Cafes
7,341.91847756308306,Flavours,2,3.0,53.341833,-6.231291,Delis
8,390.72266750389133,Charlotte Quay,18,4.5,53.341833,-6.231291,Cocktail Bars
9,397.7347047477292,Mackenzie's,8,4.0,53.341833,-6.231291,Pizza
10,430.2801393086971,Fairplay Café,2,3.0,53.341833,-6.231291,Sandwiches
11,441.11547184173065,Cafe Sora,6,4.5,53.341833,-6.231291,Cafes
12,468.5008716477192,Dice Bar,55,4.0,53.341833,-6.231291,Pubs
13,473.30875612945334,Milano,51,3.0,53.341833,-6.231291,Italian
14,476.51562772246467,Pizza Hut,1,3.0,53.341833,-6.231291,Pizza
15,487.4276642902742,The Bath,36,4.0,53.341833,-6.231291,Pubs
16,503.59400815593324,Waterways Visitor Centre,2,3.0,53.341833,-6.231291,Visitor Centers
17,509.63110906129583,Herbstreet,167,4.0,53.341833,-6.231291,Cafes
18,509.7917796114124,Vertigo Bar,5,2.5,53.341833,-6.231291,Lounges
19,514.4661917102912,The Old Spot,44,4.5,53.341833,-6.231291,Bars
0,98.1777894709557,Gerard’s,2,5.0,53.346637,-6.246154,Cafes
1,163.20347040281138,Caffe Parigi   Parigi by Night,11,4.0,53.346637,-6.246154,Italian
2,178.15306648579397,Oly's Bar And Restaurant,17,4.0,53.346637,-6.246154,Breakfast & Brunch
3,178.37387548647317,J2 Grill & Sushi,119,4.0,53.346637,-6.246154,Japanese
4,203.09850383822015,Windjammer,10,4.0,53.346637,-6.246154,Pubs
5,208.24435216193922,Eddie Rocket's,22,3.5,53.346637,-6.246154,Diners
6,212.26551510342148,O'Briens,3,4.0,53.346637,-6.246154,Coffee & Tea
7,214.64153870366948,Milano,17,3.0,53.346637,-6.246154,Italian
8,237.04182215243466,The Pig and Heifer,29,4.5,53.346637,-6.246154,Delis
9,239.41025584739833,East Restaurant,18,3.5,53.346637,-6.246154,Asian Fusion
10,259.17240693561615,Insomnia CHQ,2,3.5,53.346637,-6.246154,Cafes
11,280.17685803107423,TOSS'D Noodles & Salads,26,4.0,53.346637,-6.246154,Thai
12,287.49528482899234,Seven Wonders,10,4.5,53.346637,-6.246154,Bagels
13,304.19652101739314,Lunch!,15,4.5,53.346637,-6.246154,Cafes
14,305.51924686920523,Drunken Fish,33,4.0,53.346637,-6.246154,Korean
15,317.90093698235177,Il Fornaio,27,3.5,53.346637,-6.246154,Italian
16,323.1330724459779,Honey Truffle Kitchen,8,4.5,53.346637,-6.246154,Cafes
17,324.5751994661116,Insomnia Coffee Company,1,4.0,53.346637,-6.246154,Restaurants
18,327.1796199885207,Subway,1,5.0,53.346637,-6.246154,Sandwiches
19,329.19476428756474,O'Donovan,9,4.5,53.346637,-6.246154,Delis
0,15.529154747917664,The Exchequer,111,4.0,53.343034,-6.263578,Gastropubs
1,18.62992255208509,Ukiyo Bar,90,4.0,53.343034,-6.263578,Karaoke
2,18.661180937760914,Fallon & Byrne,242,4.0,53.343034,-6.263578,Delis
3,22.97751557512537,La Vie,1,2.0,53.343034,-6.263578,Bars
4,26.782774592112546,Leon Bakery,4,4.5,53.343034,-6.263578,Bakeries
5,31.277848345929435,Olesya's Wine Bar,37,3.5,53.343034,-6.263578,Wine Bars
6,33.539460303974046,Central Hotel,31,3.5,53.343034,-6.263578,Hotels
7,35.8438577190816,Itsa Bagel,8,2.5,53.343034,-6.263578,Cafes
8,39.86832227462721,Rustic Stone,198,4.0,53.343034,-6.263578,American (New)
9,40.90582309453701,Taste at Rustic,28,4.5,53.343034,-6.263578,Japanese
10,41.51900941100864,Juanitos,7,4.5,53.343034,-6.263578,Breakfast & Brunch
11,41.77687221228903,Bar Rustic,2,4.5,53.343034,-6.263578,Cocktail Bars
12,43.31967642864815,The Rag Trader,5,4.0,53.343034,-6.263578,Pubs
13,46.01334897211695,Honest Pizza,18,4.0,53.343034,-6.263578,Pizza
14,47.42099375289979,The Library Bar,62,4.0,53.343034,-6.263578,Bars
15,52.79013682492296,The Stag's Head,273,4.5,53.343034,-6.263578,Irish Pub
16,53.79332378027541,Blazing Salads,60,4.5,53.343034,-6.263578,Vegetarian
17,55.19798701901758,Boulevard Café,21,3.5,53.343034,-6.263578,Cafes
18,56.7544105201036,Nutty Delights,2,5.0,53.343034,-6.263578,Food Stands
19,58.0341683990607,Mizzoni's Pizza and Pasta,4,4.5,53.343034,-6.263578,Italian
0,119.4166312509309,The Mayson,2,3.5,53.346867,-6.230852,Bars
1,225.3571460154558,Hemidemisemiquaver Bar,1,1.0,53.346867,-6.230852,Cocktail Bars
2,226.76278805227946,Cafe Sora,6,4.5,53.346867,-6.230852,Cafes
3,250.63379952029572,Eat To The Beat,1,5.0,53.346867,-6.230852,Food Stands
4,263.53913636825087,Coda Eatery,3,3.5,53.346867,-6.230852,Irish
5,266.4724309009658,Hemidemisemi Quaverbar,8,3.0,53.346867,-6.230852,Bars
6,276.8257061733263,Dice Bar,55,4.0,53.346867,-6.230852,Pubs
7,315.6043267569806,The Green Room Bar,3,2.5,53.346867,-6.230852,Gastropubs
8,365.7351988346015,Pause Café,3,3.5,53.346867,-6.230852,Cafes
9,404.7691079016152,The Audi Club,2,2.5,53.346867,-6.230852,Bars
10,426.66358395486003,Mackenzie's,8,4.0,53.346867,-6.230852,Pizza
11,435.66471070971977,Mc Evoys,1,3.0,53.346867,-6.230852,Pubs
12,458.0935319349473,Fairplay Café,2,3.0,53.346867,-6.230852,Sandwiches
13,470.2436939135996,MV Cill Airne,43,4.0,53.346867,-6.230852,Pubs
14,498.2476573420181,Vertigo Bar,5,2.5,53.346867,-6.230852,Lounges
15,506.7737537256318,Milano,51,3.0,53.346867,-6.230852,Italian
