,name,latitude,longitude,review_count,rating_avg,distance_avg,category
518,Slice,53.355173,-6.278424,43.0,4.35,521.5565072538134,Cafes
520,Bonobo,53.350291,-6.273507,3.0,4.625,80.52412717969094,Bars
521,The Black Sheep,53.350291,-6.273507,108.0,4.175,300.50723094819574,Pubs
522,JJ's Bar,53.350291,-6.273507,,4.15,333.0,Cocktail Bar
523,Old Jameson Distillery,53.350291,-6.273507,,4.45,337.0,Tour Provider
525,Slattery's,53.350291,-6.273507,,3.95,377.0,Pub
527,Woolshed Baa & Grill,53.350291,-6.273507,,3.75,426.0,Sports Bar
528,McNeills,53.350291,-6.273507,,4.3,430.0,Pub
529,The Boars Head,53.350291,-6.273507,,3.35,473.0,Pub
530,The Five Lamps,53.354845,-6.247579,,3.15,59.0,Bar
532,Bridge Tavern,53.354845,-6.247579,1.0,5.0,286.9237219537648,Pubs
533,Cloud Cafe,53.354845,-6.247579,2.0,4.375,395.75815907615777,Cafes
534,Graingers,53.354845,-6.247579,8.0,3.625,434.1513871549166,Pubs
535,"Laine, My Love.",53.354845,-6.247579,,4.3,461.0,Café
536,IL Capo Italian Pizza & Pasta,53.354845,-6.247579,,4.3,492.0,Pizzeria
537,Harbour Master Bar & Restaurant,53.354845,-6.247579,,2.95,573.0,Arts and Entertainment
538,The Brew Dock,53.354845,-6.247579,,4.2,578.0,Bar
540,Angelina's,53.335742,-6.24551,44.0,3.85,155.49592101746902,Italian
541,Smyths (Haddington Road),53.335742,-6.24551,,3.9,188.0,Pub
543,The 51 Bar,53.335742,-6.24551,,3.8,228.0,Lounge
544,The Waterloo Bar,53.335742,-6.24551,,3.75,310.0,Lounge
545,Searson's,53.335742,-6.24551,,4.0,326.0,Pub
546,Starbucks,53.335742,-6.24551,,3.85,376.0,Coffee Shop
547,Füdi,53.335742,-6.24551,,3.05,401.0,Café
548,"The Schoolhouse Hotel, Ballsbridge, Dublin 4",53.335742,-6.24551,,4.2,431.0,Pub
549,FXB Steak & Seafood,53.335742,-6.24551,,4.05,461.0,Seafood Restaurant
550,Pause Cafe',53.343653,-6.231755,,3.3,162.0,Café
552,BrewDog Outpost Dublin,53.343653,-6.231755,,3.8,178.0,Beer Bar
553,Mackenzie's,53.343653,-6.231755,8.0,3.85,255.5312795361354,Pizza
554,Windmill Lane Recording Studios,53.343653,-6.231755,,3.75,265.0,Recording Studio
555,The Yacht,53.343653,-6.231755,6.0,4.075,324.42187311774785,Pubs
556,Ferrari Takeaway,53.343653,-6.231755,,3.65,330.0,Fast Food Restaurant
557,The Oarsman,53.343653,-6.231755,22.0,4.075,344.9308572736571,Pubs
558,Charlotte Quay,53.343653,-6.231755,18.0,4.175,352.62209504814564,Cocktail Bars
559,Milano,53.343653,-6.231755,51.0,3.2,360.2581997053261,Italian
560,Windjammer Bar The,53.347884,-6.248048,,3.25,273.0,Lounge
561,The Brew Dock,53.347884,-6.248048,70.0,4.1,306.4455172414225,Pubs
562,O'reilly's Bar & Restaurant,53.347884,-6.248048,,3.75,411.0,Pub
563,Bread 41,53.347884,-6.248048,,4.1,415.0,Bakery
564,Cloud Picker,53.347884,-6.248048,,4.0,422.0,Coffee Shop
565,Shoe Lane Coffee,53.347884,-6.248048,,4.5,473.0,Café
567,The Silver Penny (JD Wetherspoon),53.347884,-6.248048,,3.8,579.0,Pub
568,Chaplins Bar,53.347884,-6.248048,,3.1,632.0,Bar
569,"Lanigans Pub, Eden Quay",53.347884,-6.248048,,4.15,641.0,Pub
570,The Ivy Dublin,53.341288,-6.258117,,4.15,17.0,English Restaurant
571,Carluccio's,53.341288,-6.258117,,4.05,63.0,Italian Restaurant
572,Cafe En Seine,53.341288,-6.258117,,3.9,76.0,Night Club
573,Kehoe's,53.341288,-6.258117,,4.3,89.0,Lounge
574,Bunsen,53.341288,-6.258117,,4.45,127.0,Burger Joint
575,Bewley's Café & Tea Room,53.341288,-6.258117,,4.25,150.0,Café
576,Costa Coffee,53.341288,-6.258117,,3.3,159.0,Café
577,KC Peaches,53.341288,-6.258117,,3.5,176.0,Restaurant
578,McDonald's,53.341288,-6.258117,,3.35,176.0,Burger Joint
579,Bruxelles,53.341288,-6.258117,,3.8,186.0,Lounge
580,O'reilly's Bar & Restaurant,53.347508,-6.252192,,3.75,136.0,Pub
581,Shoe Lane Coffee,53.347508,-6.252192,,4.5,195.0,Café
583,Bread 41,53.347508,-6.252192,,4.1,301.0,Bakery
584,The Silver Penny (JD Wetherspoon),53.347508,-6.252192,,3.8,337.0,Pub
585,Chaplins Bar,53.347508,-6.252192,,3.1,361.0,Bar
587,Doyles Pub,53.347508,-6.252192,,3.7,403.0,Pub
588,Pipers Corner,53.347508,-6.252192,,3.55,413.0,Pub
589,River Bar,53.347508,-6.252192,,3.35,423.0,Pub
590,Old Royal Oak,53.341805,-6.305085,5.0,4.05,100.54567285201767,Pubs
592,The Patriots Inn,53.341805,-6.305085,,3.4,182.0,Karaoke Bar
605,Subway,53.341645,-6.29719,,2.75,315.0,Deli
606,Insomnia,53.341645,-6.29719,1.0,4.0,363.1302670751212,Patisserie/Cake Shop
609,Old Royal Oak,53.341645,-6.29719,5.0,4.05,424.1923548866149,Pubs
610,Harkins Bar,53.342296,-6.287661,,3.7,38.0,Bar
611,"Gravity Bar, Guinness Factory",53.342296,-6.287661,,4.35,72.0,Bar
612,Cooperage Cafe,53.342296,-6.287661,,3.35,72.0,Café
613,Guinness Storehouse,53.342296,-6.287661,,4.5,76.0,Brewery
614,Connoisseur Bar,53.342296,-6.287661,,4.2,78.0,Bar
615,1837 Bar & Brasserie,53.342296,-6.287661,35.0,4.15,86.99895543971385,Irish
616,Open Gate Brewery,53.342296,-6.287661,,4.25,118.0,Brewery
618,Groundstate Coffee,53.342296,-6.287661,,4.1,125.0,Café
620,The Landmark,53.337757,-6.267699,8.0,3.9,122.9073146446004,Irish Pub
621,The Lucky Duck,53.337757,-6.267699,,3.85,131.0,Pub
622,Bunsen,53.337757,-6.267699,222.0,4.5,136.9983652237005,Burgers
623,Against the Grain,53.337757,-6.267699,121.0,4.175,163.6211821505786,Pubs
625,Meet Me In The Morning,53.337757,-6.267699,,4.2,278.0,Coffee Shop
626,Devitt's Pub,53.337757,-6.267699,,3.9,286.0,Pub
627,Dicey's Garden,53.337757,-6.267699,,3.7,325.0,Night Club
628,Chimac,53.337757,-6.267699,,4.35,390.0,Fried Chicken Joint
633,Wood Fire Cafe,53.358115,-6.265601,8.0,4.0,211.14388639970664,Pizza
634,La Pausa Caffe,53.358115,-6.265601,,4.5,215.0,Café
636,Koffee + Kale,53.358115,-6.265601,,3.25,403.0,Coffee Shop
638,The Big Tree,53.358115,-6.265601,,3.15,366.0,Pub
640,il Valentino,53.342638,-6.238695,,4.15,16.0,Bakery
642,Nutbutter,53.342638,-6.238695,11.0,4.5,125.1652584644854,Wine Bars
643,The Art of Coffee,53.342638,-6.238695,,4.05,50.0,Café
644,Cafe Bar H,53.342638,-6.238695,,2.7,114.0,Bar
645,Charlotte Quay,53.342638,-6.238695,18.0,4.175,121.15217128904223,Cocktail Bars
647,Milano,53.342638,-6.238695,51.0,3.2,212.76359396644816,Italian
649,Mackenzie's,53.342638,-6.238695,8.0,3.85,272.9529442698532,Pizza
652,Third Floor Espresso (3FE),53.339434,-6.246548,,4.5,296.0,Public and Social Service
654,The Ginger Man,53.339434,-6.246548,88.0,4.0,337.8129487607622,Pubs
656,Kennedy's,53.339434,-6.246548,,3.8,401.0,Lounge
657,Toners Pub,53.339434,-6.246548,,4.1,427.0,Beer Bar
658,Il Caffe di Napoli,53.339434,-6.246548,,3.75,433.0,Coffee Shop
659,The Pig & Heifer,53.339434,-6.246548,,3.8,446.0,Café
660,Harry's on the Green,53.339334,-6.264699,,3.05,173.0,Cocktail Bar
661,Peter's Pub,53.339334,-6.264699,,3.5,200.0,Pub
662,Chimac,53.339334,-6.264699,,4.35,204.0,Fried Chicken Joint
663,The Hairy Lemon,53.339334,-6.264699,,3.95,211.0,Lounge
664,Bunsen,53.339334,-6.264699,,4.5,238.0,Burger Joint
665,The Well,53.339334,-6.264699,,3.4,247.0,Bar
666,Against the Grain,53.339334,-6.264699,,4.35,262.0,Beer Bar
667,Five Guys,53.339334,-6.264699,,3.85,298.0,Burger Joint
668,Bruxelles,53.339334,-6.264699,,3.8,332.0,Lounge
669,Grogan's Castle Lounge,53.339334,-6.264699,,4.15,353.0,Lounge
670,Against the Grain,53.337494,-6.26199,,4.35,239.0,Beer Bar
671,Bunsen,53.337494,-6.26199,,4.5,245.0,Burger Joint
672,The Well,53.337494,-6.26199,,3.4,255.0,Bar
674,The Rolling Donut,53.337494,-6.26199,,4.0,294.0,Bagel Shop
675,Devitt's Pub,53.337494,-6.26199,,3.9,314.0,Pub
676,Harry's on the Green,53.337494,-6.26199,,3.05,342.0,Cocktail Bar
677,Peter's Pub,53.337494,-6.26199,,3.5,395.0,Pub
678,Cafe En Seine,53.337494,-6.26199,,3.9,417.0,Night Club
679,The Hairy Lemon,53.337494,-6.26199,,3.95,428.0,Lounge
680,147 Deli,53.35561,-6.261397,56.0,4.6,262.61569713620815,Cafes
682,Charming Noodles,53.35561,-6.261397,,3.95,276.0,Chinese Restaurant
683,The Big Romance,53.35561,-6.261397,,3.75,277.0,Cocktail Bar
684,La Pausa Caffe,53.35561,-6.261397,,4.5,278.0,Café
687,Fibber Magees,53.35561,-6.261397,,3.85,319.0,Night Club
688,The Living Room,53.35561,-6.261397,,3.9,352.0,Sports Bar
689,Murray's Bar & Grill,53.35561,-6.261397,,4.05,354.0,Pub
690,Subway,53.343897,-6.29706,,2.75,74.0,Deli
691,Insomnia,53.343897,-6.29706,1.0,4.0,114.92163930600475,Patisserie/Cake Shop
701,Romayo's,53.346985,-6.297804,4.0,4.0,217.67600085890868,Fish & Chips
702,Insomnia,53.346985,-6.297804,1.0,4.0,245.60873499624046,Patisserie/Cake Shop
705,Subway,53.346985,-6.297804,,2.75,279.0,Deli
706,Nancy Hands Bar & Restaurant,53.346985,-6.297804,85.0,3.9,277.1505958572168,Pubs
709,Ryan's,53.346985,-6.297804,,4.2,291.0,Bar
710,McGowan's,53.355954,-6.278378,,3.4,302.0,Pub
713,The Back Page,53.355954,-6.278378,23.0,4.425,452.6490569766588,Pubs
720,KC Peaches,53.337824,-6.256035,37.0,3.4,112.93258832529321,Delis
721,O'Donoghue's,53.337824,-6.256035,107.0,4.15,132.84606791067046,Pubs
722,Cafe En Seine,53.337824,-6.256035,,3.9,364.0,Night Club
723,The Well,53.337824,-6.256035,,3.4,392.0,Bar
724,The Rolling Donut,53.337824,-6.256035,,4.0,417.0,Bagel Shop
725,The Ivy Dublin,53.337824,-6.256035,,4.15,424.0,English Restaurant
726,Kehoe's,53.337824,-6.256035,,4.3,432.0,Lounge
727,Bunsen,53.337824,-6.256035,,4.45,457.0,Burger Joint
728,Carluccio's,53.337824,-6.256035,,4.05,472.0,Italian Restaurant
729,Coffeeangel,53.337824,-6.256035,,4.5,490.0,Coffee Shop
730,Insomnia,53.346603,-6.296924,1.0,4.0,191.00618078364846,Patisserie/Cake Shop
731,Romayo's,53.346603,-6.296924,4.0,4.0,204.1014800781645,Fish & Chips
732,Subway,53.346603,-6.296924,,2.75,241.0,Deli
734,Nancy Hands Bar & Restaurant,53.346603,-6.296924,85.0,3.9,252.3479328029058,Pubs
736,Ryan's,53.346603,-6.296924,,4.2,262.0,Bar
738,Cafe Togo,53.346603,-6.296924,,2.5,274.0,Bar
740,O'reilly's Bar & Restaurant,53.345922,-6.254614,,3.75,124.0,Pub
741,Shoe Lane Coffee,53.345922,-6.254614,,4.5,139.0,Café
742,Chaplins Bar,53.345922,-6.254614,8.0,3.8,169.86985571272027,Pubs
743,Doyles Pub,53.345922,-6.254614,,3.7,191.0,Pub
744,Bread 41,53.345922,-6.254614,,4.1,233.0,Bakery
746,River Bar,53.345922,-6.254614,31.0,3.425,241.85183525786476,Lounges
747,Cassidy's Bar,53.345922,-6.254614,,4.45,296.0,Pub
748,The Palace Bar,53.345922,-6.254614,,4.4,330.0,Lounge
750,Two Boys Brew,53.359246,-6.269779,28.0,4.275,207.96714489430784,Breakfast & Brunch
751,The Back Page,53.359246,-6.269779,23.0,4.425,234.29980663804383,Pubs
753,Kung Fu Buffet,53.359246,-6.269779,9.0,2.5,256.80984823895227,Chinese
755,McDonald's,53.359246,-6.269779,,3.15,383.0,Burger Joint
756,McGowan's,53.359246,-6.269779,,3.4,398.0,Pub
757,Eddie Rocket's,53.359246,-6.269779,10.0,2.575,348.9403508441131,Diners
760,Lower Deck The,53.330362,-6.265163,,3.15,36.0,Karaoke Bar
761,J O'Connell,53.330362,-6.265163,,4.25,64.0,Pub
762,Grove Road,53.330362,-6.265163,56.0,4.375,71.10232510162925,Cafes
763,The Portobello,53.330362,-6.265163,,3.0,73.0,Pub
764,Richmond,53.330362,-6.265163,37.0,4.4,86.70975940937285,Irish
765,Doolally,53.330362,-6.265163,,4.05,141.0,Indian Restaurant
767,Aoki Sushi,53.330362,-6.265163,,3.9,205.0,Sushi Restaurant
768,Brother Hubbard South,53.330362,-6.265163,,4.45,258.0,Café
769,Asahi Asian Street Food,53.330362,-6.265163,,3.95,283.0,Asian Restaurant
776,The Big Tree,53.359967,-6.264828,,3.15,258.0,Pub
781,Wood Fire Cafe,53.356769,-6.26814,8.0,4.0,172.61488601062,Pizza
782,La Pausa Caffe,53.356769,-6.26814,,4.5,188.0,Café
784,The Back Page,53.356769,-6.26814,,4.35,388.0,Arts and Entertainment
785,Mr Fox Restaurant,53.356769,-6.26814,,4.1,471.0,Restaurant
786,Two Boys Brew,53.356769,-6.26814,,4.05,496.0,Café
789,Kings Inn,53.356769,-6.26814,,3.85,535.0,Bar
790,Open Gate Brewery,53.343456,-6.287409,,4.25,22.0,Brewery
791,Groundstate Coffee,53.343456,-6.287409,,4.1,79.0,Café
793,Roe & Co Distillery,53.343456,-6.287409,,3.95,118.0,Distillery
796,Harkins Bar,53.343456,-6.287409,,3.7,125.0,Bar
798,"Gravity Bar, Guinness Factory",53.343456,-6.287409,,4.35,175.0,Bar
799,Cooperage Cafe,53.343456,-6.287409,,3.35,177.0,Café
800,El Grito Mexican Taqueria,53.356717,-6.256359,49.0,4.425,77.78856401254603,Mexican
801,Savoy Take Away,53.356717,-6.256359,5.0,3.5,200.40326489041456,Fish & Chips
802,Hill 16 Bar,53.356717,-6.256359,4.0,3.5,212.91840325608123,Pubs
803,One Society,53.356717,-6.256359,3.0,4.15,298.9166250238711,Pizza
804,Charming Noodles,53.356717,-6.256359,17.0,3.975,360.5592345027135,Asian Fusion
805,The Big Romance,53.356717,-6.256359,,3.75,422.0,Cocktail Bar
806,147 Deli,53.356717,-6.256359,,4.7,432.0,Café
809,Fibber Magees,53.356717,-6.256359,,3.85,520.0,Night Club
810,O'Donoghue's,53.339764,-6.251988,,4.3,216.0,Pub
811,The Gallery Café,53.339764,-6.251988,,4.2,225.0,Café
812,KC Peaches,53.339764,-6.251988,,3.3,244.0,Coffee Shop
813,KC Peaches,53.339764,-6.251988,,3.5,480.0,Restaurant
814,Kennedy's,53.339764,-6.251988,,3.8,274.0,Lounge
815,The Ginger Man,53.339764,-6.251988,,4.0,282.0,Lounge
816,Coffeeangel,53.339764,-6.251988,,4.5,289.0,Coffee Shop
818,The Ivy Dublin,53.339764,-6.251988,,4.15,445.0,English Restaurant
819,Cafe En Seine,53.339764,-6.251988,,3.9,457.0,Night Club
820,MV Cill Airne,53.34744,-6.238523,43.0,3.9,49.5531295564444,Pubs
821,Boca Coffee,53.34744,-6.238523,,3.35,151.0,Coffee Shop
822,The Diving Bell,53.34744,-6.238523,,3.2,163.0,Government Building
823,The Marker Rooftop Bar,53.34744,-6.238523,,4.2,322.0,Hotel Bar
826,Caffè Nero,53.34744,-6.238523,,3.25,350.0,Café
827,J2 Grill & Sushi,53.34744,-6.238523,,4.0,353.0,Sushi Restaurant
828,Milano,53.34744,-6.238523,17.0,3.2,355.48567502512884,Italian
829,Milano,53.34744,-6.238523,51.0,3.2,362.4455694412714,Italian
831,La Pausa Caffe,53.355473,-6.264423,,4.5,104.0,Café
832,Wood Fire Cafe,53.355473,-6.264423,8.0,4.0,118.26713079127036,Pizza
834,147 Deli,53.355473,-6.264423,,4.7,382.0,Café
835,The Parnell Heritage Pub & Grill,53.355473,-6.264423,,3.75,386.0,Bar
836,Fibber Magees,53.355473,-6.264423,,3.85,393.0,Night Club
837,Murray's Bar & Grill,53.355473,-6.264423,,4.05,399.0,Pub
838,The Big Romance,53.355473,-6.264423,,3.75,401.0,Cocktail Bar
839,The Living Room,53.355473,-6.264423,,3.9,421.0,Sports Bar
840,Kingfisher Restaurant,53.355473,-6.264423,,4.15,430.0,Diner
844,Ryan's,53.347972,-6.291804,,4.2,131.0,Bar
846,The Galway Hooker,53.347972,-6.291804,10.0,2.825,148.94352513155368,Pubs
847,Nancy Hands Bar & Restaurant,53.347972,-6.291804,85.0,3.9,150.72970027398372,Pubs
850,Cafe Togo,53.347972,-6.291804,,2.5,173.0,Bar
852,Street 66,53.344007,-6.266802,,3.75,67.0,Gay Bar
853,Lundy Foots,53.344007,-6.266802,,3.4,126.0,Pub
854,The Porterhouse,53.344007,-6.266802,,4.6,136.0,Pub
855,Bad Bobs Temple Bar,53.344007,-6.266802,,4.15,138.0,Night Club
856,The George,53.344007,-6.266802,,4.1,146.0,Night Club
857,Yamamori Noodles,53.344007,-6.266802,,4.05,204.0,Japanese Restaurant
858,The Trinity,53.344007,-6.266802,,3.75,215.0,Pub
859,The Stag's Head,53.344007,-6.266802,,4.55,217.0,Beer Bar
860,Foggy Dew,53.344007,-6.266802,,3.95,224.0,Pub
861,The Galway Hooker,53.347106,-6.292041,10.0,2.825,60.052667454387006,Pubs
866,Ryan's,53.347106,-6.292041,,4.2,155.0,Bar
867,Nancy Hands Bar & Restaurant,53.347106,-6.292041,85.0,3.9,174.33125861788074,Pubs
869,Romayo's,53.347106,-6.292041,4.0,4.0,228.11208881216186,Fish & Chips
870,Insomnia,53.347106,-6.292041,1.0,4.0,389.1244867734265,Patisserie/Cake Shop
871,The Living Room,53.352149,-6.260533,43.0,3.7,30.737692501899883,Pubs
872,Murray's Bar & Grill,53.352149,-6.260533,,4.05,56.0,Pub
873,Madigan's,53.352149,-6.260533,,4.2,77.0,Pub
875,The Parnell Heritage Pub & Grill,53.352149,-6.260533,,3.75,104.0,Bar
877,147 Deli,53.352149,-6.260533,,4.7,148.0,Café
878,The Big Romance,53.352149,-6.260533,,3.75,155.0,Cocktail Bar
879,Kingfisher Restaurant,53.352149,-6.260533,,4.15,189.0,Diner
880,Flanagans Restaurant,53.352149,-6.260533,,3.6,200.0,Restaurant
881,Windjammer Bar The,53.345203,-6.247163,,3.25,92.0,Lounge
882,Cloud Picker,53.345203,-6.247163,,4.0,217.0,Coffee Shop
883,Bread 41,53.345203,-6.247163,26.0,4.3,304.17235191328086,Cafes
885,The Ginger Man,53.345203,-6.247163,,4.0,404.0,Lounge
886,Kennedy's,53.345203,-6.247163,,3.8,415.0,Lounge
888,O'reilly's Bar & Restaurant,53.345203,-6.247163,,3.75,499.0,Pub
889,The Gallery Café,53.345203,-6.247163,,4.2,521.0,Café
890,Shoe Lane Coffee,53.345203,-6.247163,,4.5,567.0,Café
891,Graingers,53.353331,-6.249319,8.0,3.625,235.44749035523353,Pub
892,The Five Lamps,53.353331,-6.249319,,3.15,234.0,Bar
893,"Laine, My Love.",53.353331,-6.249319,,4.3,257.0,Café
894,IL Capo Italian Pizza & Pasta,53.353331,-6.249319,,4.3,288.0,Pizzeria
895,The Brew Dock,53.353331,-6.249319,,4.2,380.0,Bar
896,Harbour Master Bar & Restaurant,53.353331,-6.249319,,2.95,396.0,Arts and Entertainment
898,One Society,53.353331,-6.249319,,3.8,487.0,Café
899,Celt Dublin,53.353331,-6.249319,,4.25,498.0,Pub
900,Drunken Fish,53.353331,-6.249319,,3.8,548.0,Bar
905,Old Royal Oak,53.338776,-6.30395,5.0,4.05,320.6605555610032,Pubs
912,Clarkes Bakery,53.359157,-6.281866,,4.15,243.0,Bakery
921,Starbucks,53.349013,-6.260311,,3.5,80.0,Coffee Shop
922,Starbucks,53.349013,-6.260311,,3.75,108.0,Coffee Shop
923,Gino's Gelato,53.349013,-6.260311,,4.2,119.0,Gelato Shop
924,McDonald's,53.349013,-6.260311,,2.9,129.0,Burger Joint
925,Beshoff Fish And Chips,53.349013,-6.260311,,3.25,142.0,Fish and Chips Shop
926,Flanagans Restaurant,53.349013,-6.260311,,3.6,148.0,Restaurant
927,Pipers Corner,53.349013,-6.260311,,3.55,164.0,Pub
929,O'Connells,53.349013,-6.260311,,3.8,186.0,Pub
933,The Big Tree,53.358437,-6.260641,,3.15,160.0,Pub
937,Koffee + Kale,53.358437,-6.260641,,3.25,297.0,Coffee Shop
938,El Grito Mexican Taqueria,53.358437,-6.260641,49.0,4.425,290.2034466585246,Mexican
939,Le Petit Breton,53.358437,-6.260641,,4.0,379.0,Creperie
941,Toners Pub,53.335211,-6.2509,,4.1,308.0,Beer Bar
942,The Sugar Club,53.335211,-6.2509,,4.25,379.0,Night Club
943,O'Donoghue's,53.335211,-6.2509,,4.3,407.0,Pub
944,Hugo's,53.335211,-6.2509,,3.9,424.0,French Restaurant
945,M O'Briens Full Bar And Lounge,53.335211,-6.2509,,4.1,437.0,Pub
946,Angelina's,53.335211,-6.2509,,3.7,439.0,Italian Restaurant
947,KC Peaches,53.335211,-6.2509,,3.3,484.0,Coffee Shop
949,Starbucks,53.335211,-6.2509,,3.85,561.0,Coffee Shop
950,Searson's,53.335211,-6.2509,,4.0,568.0,Pub
951,Third Floor Espresso (3FE),53.339629,-6.243778,,4.5,112.0,Public and Social Service
954,Füdi,53.339629,-6.243778,,3.05,144.0,Café
956,"The Schoolhouse Hotel, Ballsbridge, Dublin 4",53.339629,-6.243778,,4.2,376.0,Pub
958,The Gasworks Bar,53.339629,-6.243778,,3.2,455.0,Bar
959,The Pig & Heifer,53.339629,-6.243778,,3.8,456.0,Café
960,The Ginger Man,53.339629,-6.243778,,4.0,457.0,Lounge
965,Harkins Bar,53.341359,-6.292951,,3.7,336.0,Bar
967,Groundstate Coffee,53.341359,-6.292951,,4.1,360.0,Café
968,Cooperage Cafe,53.341359,-6.292951,,3.35,413.0,Café
969,Connoisseur Bar,53.341359,-6.292951,,4.2,415.0,Bar
970,Guinness Storehouse,53.341359,-6.292951,,4.5,416.0,Brewery
971,Charlemont Bar & Bistro,53.332763,-6.257942,8.0,3.55,224.63440597097906,Bars
972,The Barge,53.332763,-6.257942,65.0,3.775,298.0206792426099,Pubs
973,Dax Restaurant,53.332763,-6.257942,,3.9,323.0,French Restaurant
974,The Sugar Club,53.332763,-6.257942,,4.25,328.0,Night Club
975,Odeon,53.332763,-6.257942,,3.3,329.0,Cocktail Bar
976,One Kinda Folk,53.332763,-6.257942,,4.0,364.0,Coffee Shop
977,M O'Briens Full Bar And Lounge,53.332763,-6.257942,,4.1,453.0,Pub
978,Sophie's Dublin,53.332763,-6.257942,,4.4,464.0,Restaurant
979,Doolally,53.332763,-6.257942,,4.05,467.0,Indian Restaurant
980,The Bleeding Horse,53.332763,-6.257942,,3.75,470.0,Lounge
981,The Black Sheep,53.351182,-6.269859,108.0,4.175,169.72007629973837,Pubs
982,Woolshed Baa & Grill,53.351182,-6.269859,,3.75,219.0,Sports Bar
984,Slattery's,53.351182,-6.269859,,3.95,328.0,Pub
985,Bonobo,53.351182,-6.269859,,4.25,332.0,Bar
986,The Church,53.351182,-6.269859,,4.25,354.0,Restaurant
987,Butlers Chocolate Café,53.351182,-6.269859,,3.7,375.0,Café
988,McNeills,53.351182,-6.269859,,4.3,388.0,Pub
989,Kingfisher Restaurant,53.351182,-6.269859,,4.15,440.0,Diner
990,The Boars Head,53.351182,-6.269859,,3.35,440.0,Pub
991,The Church,53.3483,-6.266651,296.0,3.875,34.84532531481025,Bars
992,Butlers Chocolate Café,53.3483,-6.266651,,3.7,87.0,Café
993,T.P. Smiths,53.3483,-6.266651,,2.9,91.0,Pub
994,Insomnia,53.3483,-6.266651,5.0,3.975,96.78212127665972,Coffee & Tea
995,McNeills,53.3483,-6.266651,,4.3,141.0,Pub
996,Slattery's,53.3483,-6.266651,,3.95,150.0,Pub
997,Lemon Jelly Cafe,53.3483,-6.266651,,4.1,151.0,Café
998,The Boars Head,53.3483,-6.266651,,3.35,159.0,Pub
999,Takara,53.3483,-6.266651,,3.95,170.0,Japanese Restaurant
1000,Brother Hubbard,53.3483,-6.266651,,4.55,172.0,Café
1001,The Porterhouse,53.346057,-6.268001,,4.6,104.0,Pub
1002,Brother Hubbard,53.346057,-6.268001,335.0,4.525,120.75050690525342,Middle Eastern
1003,Lundy Foots,53.346057,-6.268001,,3.4,126.0,Pub
1004,The Boars Head,53.346057,-6.268001,,3.35,142.0,Pub
1005,Bad Bobs Temple Bar,53.346057,-6.268001,,4.15,171.0,Night Club
1006,Street 66,53.346057,-6.268001,,3.75,178.0,Gay Bar
1007,McNeills,53.346057,-6.268001,,4.3,193.0,Pub
1008,T.P. Smiths,53.346057,-6.268001,,2.9,204.0,Pub
1010,Lemon Jelly Cafe,53.346057,-6.268001,,4.1,214.0,Café
1013,McGowan's,53.354663,-6.278681,,3.4,384.0,Pub
1018,Grano,53.354663,-6.278681,4.0,4.525,450.33912837849215,Italian
1020,Slice,53.354663,-6.278681,43.0,4.35,474.2746454994823,Cafes
1021,El Grito Mexican Taqueria,53.356299,-6.258586,49.0,4.425,178.72824477349798,Mexican
1022,Hill 16 Bar,53.356299,-6.258586,4.0,3.5,175.2403551468502,Pubs
1023,Charming Noodles,53.356299,-6.258586,17.0,3.975,284.09336117739446,Asian Fusion
1024,One Society,53.356299,-6.258586,3.0,4.15,284.29321808354484,Pizza
1025,The Big Romance,53.356299,-6.258586,,3.75,328.0,Cocktail Bar
1026,147 Deli,53.356299,-6.258586,,4.7,331.0,Café
1031,Suesey Street,53.332383,-6.252717,18.0,4.05,53.89762464145741,Modern European
1032,M O'Briens Full Bar And Lounge,53.332383,-6.252717,,4.1,142.0,Pub
1033,Starbucks,53.332383,-6.252717,,3.8,145.0,Coffee Shop
1034,House Dublin,53.332383,-6.252717,,4.05,256.0,Cocktail Bar
1036,Dax Restaurant,53.332383,-6.252717,29.0,4.2,282.63479713632023,French
1037,B Bar,53.332383,-6.252717,,3.85,354.0,Hotel Bar
1038,The Sugar Club,53.332383,-6.252717,,4.25,440.0,Night Club
1039,Charlemont Bar & Bistro,53.332383,-6.252717,,3.1,465.0,Hotel Bar
1040,One Kinda Folk,53.332383,-6.252717,,4.0,486.0,Coffee Shop
1047,The Patriots Inn,53.340714,-6.308191,,3.4,114.0,Karaoke Bar
